clase|n|0.26629422718808193
feature|hahaha|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|20|0.2534965034965035|0.25|0.25|
feature|nuestra|0.125|0.12949101796407186|0.1316079295154185|
feature|chet|0.2534965034965035|0.25|0.25|
feature|23|0.25|0.25|0.2522026431718062|
feature|películas|0.25|0.25|0.2522026431718062|
feature|tierra|0.125|0.125|0.13491189427312775|
feature|toda|0.13024475524475523|0.125|0.1316079295154185|
feature|nuestro|0.125|0.125|0.13491189427312775|
feature|tycpttfxdi|0.2534965034965035|0.25|0.25|
feature|aquí|0.25|0.25299401197604793|0.25|
feature|colima|0.25|0.25|0.2522026431718062|
feature|nunca|0.13024475524475523|0.12949101796407186|0.12830396475770925|
feature|todo|0.08554778554778555|0.05568862275449102|0.04155653450807636|
feature|terry|0.25|0.25299401197604793|0.25|
feature|sswvyos04g|0.25|0.25|0.2522026431718062|
feature|jugar|0.25|0.25299401197604793|0.25|
feature|ecatepec|0.2534965034965035|0.25|0.25|
feature|bravo|0.25|0.25299401197604793|0.25|
feature|qee|0.2534965034965035|0.25|0.25|
feature|jbocygph24|0.25|0.25|0.2522026431718062|
feature|having|0.2534965034965035|0.25|0.25|
feature|dias|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|30|0.2534965034965035|0.25|0.25|
feature|owwwwwwwwwe|0.25|0.25299401197604793|0.25|
feature|mande|0.25|0.25299401197604793|0.25|
feature|33|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|queeeeeeeeeeeee|0.25|0.25299401197604793|0.25|
feature|andas|0.25|0.25|0.2522026431718062|
feature|luizosoriosozz3|0.2534965034965035|0.25|0.25|
feature|36|0.25|0.25299401197604793|0.25|
feature|37|0.2534965034965035|0.25|0.25|
feature|velocidad|0.25|0.25299401197604793|0.25|
feature|mms|0.175990675990676|0.16666666666666666|0.16666666666666666|
feature|mando|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|decomisan|0.25|0.25299401197604793|0.25|
feature|deja|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|aplauso|0.25|0.25|0.2522026431718062|
feature|creíamos|0.25|0.25299401197604793|0.25|
feature|dara|0.25|0.25299401197604793|0.25|
feature|deje|0.2534965034965035|0.25|0.25|
feature|verla|0.2534965034965035|0.25|0.25|
feature|hacerse|0.2534965034965035|0.25|0.25|
feature|dare|0.2534965034965035|0.25|0.25|
feature|venta|0.25|0.25299401197604793|0.25|
feature|iglesia|0.25|0.25299401197604793|0.25|
feature|johnson|0.25|0.25299401197604793|0.25|
feature|manceramiguelmx|0.17132867132867133|0.17065868263473052|0.16666666666666666|
feature|obvio|0.25|0.25|0.2522026431718062|
feature|dejo|0.125|0.13847305389221556|0.125|
feature|beb|0.25|0.25|0.2522026431718062|
feature|saben|0.2534965034965035|0.25|0.25|
feature|miércolessabermétrico|0.25|0.25299401197604793|0.25|
feature|saber|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|felicidades|0.25|0.25299401197604793|0.25|
feature|sabes|0.125|0.12949101796407186|0.1316079295154185|
feature|lágrimas|0.2534965034965035|0.25|0.25|
feature|cargara|0.2534965034965035|0.25|0.25|
feature|haga|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|cómo|0.10559440559440561|0.1095808383233533|0.10352422907488987|
feature|planeando|0.25|0.25299401197604793|0.25|
feature|vete|0.175990675990676|0.16666666666666666|0.16666666666666666|
feature|dice|0.10559440559440561|0.1095808383233533|0.10352422907488987|
feature|others|0.07473776223776224|0.0782185628742515|0.07020925110132159|
feature|jajajajaj|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|jijiji|0.25|0.25|0.2522026431718062|
feature|haciendo|0.14073426573426573|0.125|0.125|
feature|hacerte|0.25|0.25299401197604793|0.25|
feature|3k|0.25|0.25299401197604793|0.25|
feature|hago|0.10559440559440561|0.1095808383233533|0.10352422907488987|
feature|vinil|0.16666666666666666|0.1746506986027944|0.16666666666666666|
feature|carlos|0.25|0.25299401197604793|0.25|
feature|viajandi|0.25|0.25|0.2522026431718062|
feature|soundcheck|0.25|0.25|0.2522026431718062|
feature|u_u|0.175990675990676|0.16666666666666666|0.16666666666666666|
feature|envidio|0.2534965034965035|0.25|0.25|
feature|dormido|0.25|0.25|0.2522026431718062|
feature|buenísimo|0.25|0.25|0.2522026431718062|
feature|cmjanny|0.25|0.25299401197604793|0.25|
feature|terceramex|0.25|0.25299401197604793|0.25|
feature|hahahahahahahahaha|0.25|0.25|0.2522026431718062|
feature|johnny|0.2534965034965035|0.25|0.25|
feature|tragafuegos|0.25|0.25299401197604793|0.25|
feature|estupideces|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|right|0.25|0.25299401197604793|0.25|
feature|listos|0.25|0.25|0.2522026431718062|
feature|barrio|0.25|0.25|0.2522026431718062|
feature|amigos|0.05555555555555555|0.06620093147039255|0.07905041605482134|
feature|perdon|0.17132867132867133|0.17065868263473052|0.16666666666666666|
feature|demas|0.2534965034965035|0.25|0.25|
feature|jajajja|0.25|0.25|0.2522026431718062|
feature|anda|0.2534965034965035|0.25|0.25|
feature|casita|0.25|0.25|0.2522026431718062|
feature|pote|0.25|0.25|0.2522026431718062|
feature|viejito|0.25|0.25|0.2522026431718062|
feature|lauraph97|0.25|0.25|0.2522026431718062|
feature|último|0.25|0.25|0.2522026431718062|
feature|calidad|0.25|0.25299401197604793|0.25|
feature|ando|0.125|0.12949101796407186|0.1316079295154185|
feature|señores|0.25|0.25299401197604793|0.25|
feature|equis|0.13024475524475523|0.12949101796407186|0.12830396475770925|
feature|mío|0.25|0.25|0.2522026431718062|
feature|jajaajja|0.25|0.25|0.2522026431718062|
feature|movió|0.25|0.25|0.2522026431718062|
feature|pezón|0.2534965034965035|0.25|0.25|
feature|animal|0.25|0.25|0.2522026431718062|
feature|gente|0.17132867132867133|0.17065868263473052|0.16666666666666666|
feature|mero|0.25|0.25|0.2522026431718062|
feature|seguire|0.25|0.25299401197604793|0.25|
feature|atención|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|victor|0.25|0.25|0.2522026431718062|
feature|centrasur|0.2534965034965035|0.25|0.25|
feature|necesario|0.25|0.25|0.2522026431718062|
feature|panorámica|0.25|0.25299401197604793|0.25|
feature|buuuuuuuuuuuuuuu|0.2534965034965035|0.25|0.25|
feature|enojar|0.25|0.25299401197604793|0.25|
feature|sabia|0.25|0.25|0.2522026431718062|
feature|alessa73|0.2534965034965035|0.25|0.25|
feature|gabo_casta|0.25|0.25299401197604793|0.25|
feature|corriendo|0.25|0.25299401197604793|0.25|
feature|globos|0.25|0.25299401197604793|0.25|
feature|85|0.2534965034965035|0.25|0.25|
feature|veroniqueslp|0.25|0.25299401197604793|0.25|
feature|6qknot7isx|0.25|0.25299401197604793|0.25|
feature|deportiva|0.25|0.25|0.2522026431718062|
feature|comiendo|0.25|0.25299401197604793|0.25|
feature|radio|0.25|0.25|0.2522026431718062|
feature|transmisiones|0.25|0.25|0.2522026431718062|
feature|webcam|0.25|0.25299401197604793|0.25|
feature|88|0.25|0.25|0.2522026431718062|
feature|tamaulipas|0.25|0.25299401197604793|0.25|
feature|olvidara|0.2534965034965035|0.25|0.25|
feature|shhhh|0.25|0.25299401197604793|0.25|
feature|damos|0.25|0.25|0.2522026431718062|
feature|diga|0.1354895104895105|0.125|0.12830396475770925|
feature|xqelamormandam|0.25|0.25|0.2522026431718062|
feature|quieren|0.2534965034965035|0.25|0.25|
feature|quieres|0.13024475524475523|0.12949101796407186|0.12830396475770925|
feature|noems|0.25|0.25|0.2522026431718062|
feature|digo|0.25|0.25299401197604793|0.25|
feature|saludarte|0.25|0.25|0.2522026431718062|
feature|beatlemaniaco|0.25|0.25|0.2522026431718062|
feature|meta|0.2534965034965035|0.25|0.25|
feature|snow|0.25|0.25299401197604793|0.25|
feature|exa_k|0.2534965034965035|0.25|0.25|
feature|donde|0.08916083916083917|0.09331337325349302|0.09067547723935389|
feature|msj|0.2534965034965035|0.25|0.25|
feature|padre|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|todopavimentado|0.25|0.25299401197604793|0.25|
feature|carajo|0.11678321678321679|0.10479041916167664|0.1|
feature|diegoe_estevez|0.2534965034965035|0.25|0.25|
feature|ayuda|0.2534965034965035|0.25|0.25|
feature|meto|0.2534965034965035|0.25|0.25|
feature|hell_huesos|0.25|0.25|0.2522026431718062|
feature|30pm|0.25|0.25299401197604793|0.25|
feature|peinado|0.25|0.25|0.2522026431718062|
feature|bayern|0.25|0.25299401197604793|0.25|
feature|bobo|0.25|0.25|0.2522026431718062|
feature|jaquelineturret|0.25|0.25|0.2522026431718062|
feature|hemostenidosonpensamientos|0.25|0.25299401197604793|0.25|
feature|problemas|0.25|0.25|0.2522026431718062|
feature|demás|0.25|0.25299401197604793|0.25|
feature|conoces|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|alacranes|0.2534965034965035|0.25|0.25|
feature|sonreiré|0.25|0.25299401197604793|0.25|
feature|boby|0.25|0.25|0.2522026431718062|
feature|boca|0.2534965034965035|0.25|0.25|
feature|graduaciones|0.25|0.25|0.2522026431718062|
feature|natural|0.2534965034965035|0.25|0.25|
feature|pracricar|0.25|0.25299401197604793|0.25|
feature|boletos|0.17132867132867133|0.17065868263473052|0.16666666666666666|
feature|mty|0.25|0.25|0.2522026431718062|
feature|lugar|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|bonita|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|cambiando|0.25|0.25299401197604793|0.25|
feature|quisiera|0.1354895104895105|0.12949101796407186|0.125|
feature|mñe|0.25|0.25|0.2522026431718062|
feature|andale|0.25|0.25|0.2522026431718062|
feature|daisymaliblue|0.25|0.25|0.2522026431718062|
feature|siguiendo|0.25|0.25|0.2522026431718062|
feature|simple|0.2534965034965035|0.25|0.25|
feature|bonito|0.08333333333333333|0.08333333333333333|0.10168869309838473|
feature|mariot_cano|0.25|0.25|0.2522026431718062|
feature|mñn|0.25|0.25299401197604793|0.25|
feature|venezuela|0.175990675990676|0.16666666666666666|0.16666666666666666|
feature|parece|0.25|0.25|0.2522026431718062|
feature|imagen|0.2534965034965035|0.25|0.25|
feature|arriba|0.25|0.25|0.2522026431718062|
feature|encuentro|0.2534965034965035|0.25|0.25|
feature|prsntacions|0.25|0.25|0.2522026431718062|
feature|tsunamis|0.2534965034965035|0.25|0.25|
feature|dianamoreno29|0.25|0.25299401197604793|0.25|
feature|animen|0.25|0.25|0.2522026431718062|
feature|casual|0.25|0.25|0.2522026431718062|
feature|muy|0.06177156177156177|0.07152361942781105|0.07121879588839941|
feature|dije|0.25|0.25299401197604793|0.25|
feature|mishellmc|0.25|0.25299401197604793|0.25|
feature|general|0.25|0.25|0.2522026431718062|
feature|enojen|0.2534965034965035|0.25|0.25|
feature|generan|0.25|0.25|0.2522026431718062|
feature|chilismexico|0.25|0.25|0.2522026431718062|
feature|lizyrasta|0.25|0.25|0.2522026431718062|
feature|sexta|0.25|0.25|0.2522026431718062|
feature|bendito|0.25|0.25|0.2522026431718062|
feature|dijo|0.2534965034965035|0.25|0.25|
feature|verte|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|mln6mu30qt|0.25|0.25299401197604793|0.25|
feature|entendiendo|0.25|0.25299401197604793|0.25|
feature|impresionantes|0.25|0.25|0.2522026431718062|
feature|echando|0.25|0.25299401197604793|0.25|
feature|mandar|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|llegaron|0.25|0.25|0.2522026431718062|
feature|afuera|0.25|0.25|0.2522026431718062|
feature|pedir|0.25|0.25|0.2522026431718062|
feature|presiento|0.25|0.25|0.2522026431718062|
feature|acabar|0.25|0.25|0.2522026431718062|
feature|olvidaré|0.25|0.25|0.2522026431718062|
feature|feo|0.2534965034965035|0.25|0.25|
feature|polita_pd|0.25|0.25|0.2522026431718062|
feature|lupitadde|0.25|0.25299401197604793|0.25|
feature|decirte|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|aguante|0.2534965034965035|0.25|0.25|
feature|llma|0.25|0.25299401197604793|0.25|
feature|llegaba|0.2534965034965035|0.25|0.25|
feature|vivas|0.25|0.25299401197604793|0.25|
feature|plan|0.25|0.25299401197604793|0.25|
feature|hipocresía|0.2534965034965035|0.25|0.25|
feature|entrado|0.25|0.25|0.2522026431718062|
feature|brazos|0.25|0.25299401197604793|0.25|
feature|alonzm|0.25|0.25|0.2522026431718062|
feature|rezando|0.25|0.25|0.2522026431718062|
feature|vendados|0.25|0.25299401197604793|0.25|
feature|juuuumm|0.2534965034965035|0.25|0.25|
feature|programa|0.25|0.25|0.2522026431718062|
feature|tabasco|0.25|0.25|0.2522026431718062|
feature|dile|0.25|0.25|0.2522026431718062|
feature|pantallas|0.25|0.25299401197604793|0.25|
feature|lado|0.2534965034965035|0.25|0.25|
feature|menciones|0.25|0.25|0.2522026431718062|
feature|pendejo|0.2534965034965035|0.25|0.25|
feature|esteban_ruano|0.25|0.25|0.2522026431718062|
feature|anny_cam|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|laamo|0.25|0.25|0.2522026431718062|
feature|amalfi|0.25|0.25|0.2522026431718062|
feature|tooy|0.2534965034965035|0.25|0.25|
feature|perdón|0.25|0.25|0.2522026431718062|
feature|sigueme|0.25|0.25|0.2522026431718062|
feature|belibobaa|0.2534965034965035|0.25|0.25|
feature|esperar|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|cuerda|0.25|0.25|0.2522026431718062|
feature|rápidoyfurioso6|0.25|0.25299401197604793|0.25|
feature|siiii|0.25|0.25|0.2522026431718062|
feature|tope|0.25|0.25|0.2522026431718062|
feature|extrañaba|0.25|0.25|0.2522026431718062|
feature|asada|0.25|0.25|0.2522026431718062|
feature|vive|0.125|0.1339820359281437|0.12830396475770925|
feature|yaa|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|picture|0.25|0.25299401197604793|0.25|
feature|34gxqc0wrj|0.25|0.25299401197604793|0.25|
feature|manos|0.25|0.25299401197604793|0.25|
feature|bon|0.25|0.25299401197604793|0.25|
feature|center|0.175990675990676|0.16666666666666666|0.16666666666666666|
feature|kittydi|0.25|0.25299401197604793|0.25|
feature|vivo|0.2534965034965035|0.25|0.25|
feature|días|0.25|0.25|0.2522026431718062|
feature|desmadre|0.2534965034965035|0.25|0.25|
feature|villahermosa|0.25|0.25299401197604793|0.25|
feature|bissous|0.25|0.25|0.2522026431718062|
feature|mira|0.25|0.25299401197604793|0.25|
feature|achinga|0.25|0.25|0.2522026431718062|
feature|puerco|0.25|0.25|0.2522026431718062|
feature|changuis|0.2534965034965035|0.25|0.25|
feature|heart|0.25|0.25|0.2522026431718062|
feature|neeeee'h|0.25|0.25|0.2522026431718062|
feature|boxtime|0.25|0.25|0.2522026431718062|
feature|llegado|0.25|0.25299401197604793|0.25|
feature|333|0.25|0.25|0.2522026431718062|
feature|hablarle|0.25|0.25299401197604793|0.25|
feature|regadera|0.25|0.25299401197604793|0.25|
feature|perlazuzuki|0.25|0.25299401197604793|0.25|
feature|tantas|0.25|0.25299401197604793|0.25|
feature|hahahahaha|0.25|0.25|0.2522026431718062|
feature|montsebernalg|0.2534965034965035|0.25|0.25|
feature|lifestyle|0.2534965034965035|0.25|0.25|
feature|mariferglezz|0.25|0.25|0.2522026431718062|
feature|mierda|0.14073426573426573|0.125|0.125|
feature|súper|0.1|0.10479041916167664|0.11057268722466959|
feature|bronchitis|0.2534965034965035|0.25|0.25|
feature|hice|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|flojo|0.2534965034965035|0.25|0.25|
feature|priista|0.2534965034965035|0.25|0.25|
feature|huajuapan|0.25|0.25|0.2522026431718062|
feature|fin|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|nomás|0.25|0.25299401197604793|0.25|
feature|vencido|0.2534965034965035|0.25|0.25|
feature|lexaniafontan|0.25|0.25299401197604793|0.25|
feature|pesos|0.25|0.25299401197604793|0.25|
feature|soyfutbolero|0.25|0.25|0.2522026431718062|
feature|impacto|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|agrado|0.25|0.25|0.2522026431718062|
feature|insulto|0.2534965034965035|0.25|0.25|
feature|dios|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|piedra|0.25|0.25|0.2522026431718062|
feature|araizaa_|0.25|0.25|0.2522026431718062|
feature|hermanita|0.2534965034965035|0.25|0.25|
feature|apostar|0.25|0.25|0.2522026431718062|
feature|goldgirlg|0.25|0.25|0.2522026431718062|
feature|deberían|0.2534965034965035|0.25|0.25|
feature|hate|0.2534965034965035|0.25|0.25|
feature|legolumm|0.2534965034965035|0.25|0.25|
feature|yadirarmateo|0.25|0.25|0.2522026431718062|
feature|onedirection|0.25|0.25|0.2522026431718062|
feature|deberías|0.2534965034965035|0.25|0.25|
feature|salvaje|0.2534965034965035|0.25|0.25|
feature|renunciar|0.2534965034965035|0.25|0.25|
feature|cada|0.08341658341658342|0.08169375534644996|0.078980490874764|
feature|laburodssz|0.25|0.25299401197604793|0.25|
feature|memoria|0.125|0.12949101796407186|0.1316079295154185|
feature|listo|0.16666666666666666|0.16666666666666666|0.17254038179148312|
feature|conmigo|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|jennymateos|0.25|0.25|0.2522026431718062|
feature|enoja|0.2534965034965035|0.25|0.25|
feature|profeco|0.2534965034965035|0.25|0.25|
feature|madrazo|0.2534965034965035|0.25|0.25|
feature|madrid|0.25|0.25299401197604793|0.25|
feature|talvez|0.25|0.25299401197604793|0.25|
feature|parisina|0.25|0.25299401197604793|0.25|
feature|okks|0.25|0.25299401197604793|0.25|
feature|saancolin|0.2534965034965035|0.25|0.25|
feature|infancia|0.25|0.25|0.2522026431718062|
feature|managerdetribuna|0.25|0.25|0.2522026431718062|
feature|mejor|0.056293706293706294|0.07694610778443114|0.06189427312775331|
feature|danigalicia8|0.25|0.25|0.2522026431718062|
feature|flojera|0.2534965034965035|0.25|0.25|
feature|total|0.25|0.25|0.2522026431718062|
feature|también|0.25|0.25|0.2522026431718062|
feature|donrambaro|0.17132867132867133|0.16666666666666666|0.16960352422907488|
feature|golfa|0.2534965034965035|0.25|0.25|
feature|pepefan64|0.25|0.25|0.2522026431718062|
feature|meterla|0.2534965034965035|0.25|0.25|
feature|directo|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|que|0.27454545454545454|0.2178443113772455|0.21813215859030838|
feature|andate|0.25|0.25|0.2522026431718062|
feature|dormire|0.2534965034965035|0.25|0.25|
feature|calibre50eden|0.16666666666666666|0.17065868263473052|0.16960352422907488|
feature|equipo|0.25|0.25299401197604793|0.25|
feature|tequixquiac|0.25|0.25299401197604793|0.25|
feature|mqh2pttjmu|0.25|0.25299401197604793|0.25|
feature|enterando|0.25|0.25|0.2522026431718062|
feature|una|0.052815605447184395|0.06602584305074062|0.05552979364711337|
feature|haré|0.25|0.25|0.2522026431718062|
feature|qcreíamos|0.25|0.25299401197604793|0.25|
feature|tanteo|0.25|0.25|0.2522026431718062|
feature|pelao|0.25|0.25|0.2522026431718062|
feature|valiendo|0.2534965034965035|0.25|0.25|
feature|uno|0.125|0.125|0.13491189427312775|
feature|líder|0.2534965034965035|0.25|0.25|
feature|viri's|0.25|0.25|0.2522026431718062|
feature|parate|0.2534965034965035|0.25|0.25|
feature|galerias|0.25|0.25|0.2522026431718062|
feature|sabrá|0.25|0.25299401197604793|0.25|
feature|manotasoficial|0.25|0.25299401197604793|0.25|
feature|bus|0.2534965034965035|0.25|0.25|
feature|emeliiis|0.25|0.25|0.2522026431718062|
feature|familia|0.25|0.25|0.2522026431718062|
feature|finjan|0.2534965034965035|0.25|0.25|
feature|verdad|0.06861888111888112|0.07297904191616766|0.07791850220264317|
feature|condena|0.2534965034965035|0.25|0.25|
feature|telenovelas|0.2534965034965035|0.25|0.25|
feature|podrán|0.25|0.25|0.2522026431718062|
feature|elrecodooficial|0.25|0.25|0.2522026431718062|
feature|fr9o213szb|0.25|0.25|0.2522026431718062|
feature|antojo|0.2534965034965035|0.25|0.25|
feature|futbol|0.25|0.25|0.2522026431718062|
feature|jamás|0.2534965034965035|0.25|0.25|
feature|enamorarte|0.25|0.25299401197604793|0.25|
feature|_ferfarias|0.17132867132867133|0.17065868263473052|0.16666666666666666|
feature|responder|0.25|0.25|0.2522026431718062|
feature|ups|0.2534965034965035|0.25|0.25|
feature|720|0.25|0.25299401197604793|0.25|
feature|triste|0.175990675990676|0.16666666666666666|0.16666666666666666|
feature|conozco|0.25|0.25299401197604793|0.25|
feature|ulisesontiveros|0.25|0.25|0.2522026431718062|
feature|palos|0.25|0.25299401197604793|0.25|
feature|cuenta|0.16666666666666666|0.1746506986027944|0.16666666666666666|
feature|esley|0.25|0.25|0.2522026431718062|
feature|guardo|0.25|0.25299401197604793|0.25|
feature|house|0.25|0.25|0.2522026431718062|
